Index,Value
950,4
951,4
952,5
953,2
954,6
955,5
956,8
957,5
958,5
959,9
960,12
961,6
962,5
963,7
964,11
965,9
966,6
967,5
968,4
969,8
970,3
971,3
972,9
973,11
974,8
975,6
976,4
977,4
978,3
979,5
980,8
981,7
982,2
983,8
984,6
985,9
986,6
987,8
988,2
989,10
990,7
991,3
992,3
993,5
994,8
995,6
996,7
997,7
998,1
999,1
1000,6
1001,3
1002,11
1003,5
1004,8
1005,4
1006,5
1007,2
1008,9
1009,6
1010,4
1011,5
1012,9
1013,3
1014,5
1015,6
1016,2
1017,7
1018,8
1019,6
1020,7
1021,4
1022,2
1023,3
1024,6
1025,7
1026,9
1027,7
1028,6
1029,6
1030,7
1031,6
1032,4
1033,8
1034,9
1035,5
1036,7
1037,5
1038,6
1039,7
1040,4
1041,4
1042,6
1043,7
1044,6
1045,4
1046,2
1047,10
1048,3
1049,5
1050,6
1051,6
1052,3
1053,5
1054,5
1055,8
1056,7
1057,5
1058,15
1059,4
1060,6
1061,11
1062,3
1063,6
1064,6
1065,5
1066,5
1067,6
1068,8
1069,5
1070,8
1071,8
1072,4
1073,5
1074,6
1075,10
1076,4
1077,3
1078,8
1079,6
1080,7
1081,3
1082,7
1083,8
1084,10
1085,11
1086,3
1087,5
1088,7
1089,4
1090,4
1091,6
1092,7
1093,6
1094,6
1095,4
1096,7
1097,12
1098,9
1099,6
1100,5
1101,4
1102,6
1103,11
1104,8
1105,10
1106,6
1107,7
1108,8
1109,8
1110,7
1111,7
1112,4
1113,5
1114,4
1115,3
1116,5
1117,11
1118,8
1119,3
1120,7
1121,5
1122,8
1123,6
1124,5
1125,3
1126,10
1127,12
1128,9
1129,4
1130,10
1131,7
1132,6
1133,4
1134,9
1135,4
1136,8
1137,5
1138,15
1139,8
1140,3
1141,6
1142,5
1143,6
1144,4
1145,8
1146,6
1147,7
1148,9
1149,2
1150,7
1151,6
1152,2
1153,4
1154,5
1155,7
1156,8
1157,4
1158,6
1159,6
1160,5
1161,8
1162,8
1163,6
1164,2
1165,3
1166,4
1167,5
1168,4
1169,8
1170,7
1171,2
1172,1
1173,9
1174,4
1175,9
1176,9
1177,6
1178,2
1179,4
1180,8
1181,7
1182,8
1183,10
1184,6
1185,8
1186,9
1187,6
1188,6
1189,3
1190,2
1191,7
1192,3
1193,2
1194,11
1195,9
1196,4
1197,6
1198,5
1199,5
1200,3
1201,5
1202,3
1203,5
1204,7
1205,8
1206,2
1207,4
1208,8
1209,6
1210,5
1211,8
1212,6
1213,11
1214,6
1215,5
1216,2
1217,7
1218,4
1219,5
1220,2
1221,4
1222,4
1223,3
1224,9
1225,6
1226,4
1227,5
1228,6
1229,6
1230,8
1231,6
1232,7
1233,4
1234,9
1235,4
1236,9
1237,5
1238,11
1239,8
1240,9
1241,7
1242,5
1243,6
1244,6
1245,7
1246,6
1247,6
1248,6
1249,4
1250,9
1251,7
1252,4
1253,7
1254,5
1255,4
1256,4
1257,7
1258,4
1259,7
1260,3
1261,3
1262,6
1263,7
1264,7
1265,4
1266,7
1267,3
1268,4
1269,5
1270,3
1271,5
1272,4
1273,6
1274,3
1275,6
1276,3
1277,3
1278,4
1279,6
1280,6
1281,3
1282,4
1283,8
1284,8
1285,11
1286,13
1287,10
1288,4
1289,9
1290,9
1291,5
1292,6
1293,9
1294,7
1295,5
1296,6
1297,8
1298,9
1299,6
1300,5
1301,3
1302,4
1303,6
1304,6
1305,2
1306,6
1307,6
1308,8
1309,7
1310,0
1311,5
1312,4
1313,4
1314,3
1315,4
1316,3
1317,1
1318,0
1319,8
1320,3
1321,7
1322,6
1323,4
1324,5
1325,9
1326,3
1327,6
1328,7
1329,4
1330,7
1331,3
1332,4
1333,1
1334,9
1335,7
1336,9
1337,2
1338,7
1339,8
1340,5
1341,8
1342,4
1343,7
1344,6
1345,5
1346,9
1347,5
1348,5
1349,8
1350,5
1351,11
1352,9
1353,4
1354,3
1355,7
1356,5
1357,5
1358,4
1359,7
1360,6
1361,3
1362,8
1363,7
1364,8
1365,7
1366,3
1367,4
1368,8
1369,9
1370,3
1371,10
1372,9
1373,5
1374,5
1375,9
1376,3
1377,3
1378,4
1379,5
1380,6
1381,9
1382,8
1383,8
1384,5
1385,1
1386,6
1387,2
1388,4
1389,10
1390,9
1391,6
1392,4
1393,6
1394,3
1395,8
1396,7
1397,8
1398,5
1399,5
1400,3
1401,0
1402,6
1403,9
1404,5
1405,3
1406,10
1407,6
1408,4
1409,5
1410,2
1411,11
1412,5
1413,6
1414,4
1415,4
1416,4
1417,3
1418,6
1419,7
1420,7
1421,5
1422,5
1423,3
1424,7
1425,6
1426,8
1427,6
1428,9
1429,2
1430,7
1431,5
1432,7
1433,8
1434,6
1435,7
1436,5
1437,3
1438,5
1439,8
1440,5
1441,7
1442,5
1443,6
1444,11
1445,4
1446,6
1447,9
1448,10
1449,6
1450,8
1451,5
1452,5
1453,10
1454,6
1455,8
1456,6
1457,5
1458,8
1459,5
1460,3
1461,4
1462,4
1463,4
1464,4
1465,5
1466,4
1467,8
1468,6
1469,5
1470,7
1471,3
1472,7
1473,7
1474,6
1475,8
1476,4
1477,6
1478,9
1479,8
1480,3
1481,7
1482,6
1483,6
1484,6
1485,5
1486,12
1487,10
1488,7
1489,7
1490,7
1491,4
1492,9
1493,8
1494,5
1495,5
1496,7
1497,8
1498,7
1499,9
1500,2
