Index,Value
639,6
640,12
641,2
642,5
643,2
644,1
645,5
646,3
647,3
648,3
649,3
650,3
651,5
652,3
653,1
654,5
655,6
656,4
657,4
658,3
659,3
660,6
661,1
662,4
663,3
664,3
665,4
666,3
667,5
668,0
669,4
670,3
671,4
672,5
673,7
674,7
675,3
676,4
677,1
678,5
679,5
680,3
681,3
682,4
683,5
684,5
685,6
686,2
687,5
688,3
689,0
690,1
691,0
692,4
693,4
694,1
695,6
696,3
697,3
698,4
699,7
700,1
701,2
702,1
703,5
704,5
705,3
706,3
707,0
708,1
709,7
710,3
711,7
712,1
713,4
714,2
715,5
716,5
717,2
718,4
719,5
720,2
721,4
722,2
723,4
724,4
725,2
726,0
727,1
728,1
729,4
730,1
731,2
732,5
733,5
734,5
735,2
736,4
737,2
738,4
739,1
740,2
741,8
742,1
743,5
744,4
745,3
746,7
747,4
748,1
749,2
750,5
751,9
752,8
753,4
754,3
755,1
756,2
757,5
758,5
759,7
760,4
761,6
762,2
763,9
764,3
765,3
766,4
767,7
768,2
769,5
770,5
771,4
772,5
773,4
774,6
775,6
776,3
777,6
778,3
779,9
780,2
781,7
782,4
783,4
784,4
785,5
786,6
787,2
788,5
789,3
790,6
791,3
792,3
793,2
794,2
795,6
796,6
797,4
798,2
799,9
800,2
801,6
802,3
803,1
804,3
805,3
806,2
807,2
808,6
809,2
810,5
811,6
812,2
813,2
814,2
815,2
816,7
817,4
818,3
819,4
820,5
821,3
822,5
823,4
824,4
825,8
826,3
827,2
828,5
829,7
830,2
831,10
832,3
833,2
834,4
835,2
836,5
837,4
838,7
839,3
840,2
841,6
842,6
843,6
844,3
845,1
846,2
847,3
848,2
849,4
850,5
851,5
852,7
853,1
854,4
855,8
856,5
857,2
858,3
859,4
860,2
861,3
862,4
863,6
864,3
865,5
866,3
867,1
868,4
869,4
870,3
871,4
872,7
873,5
874,4
875,3
876,8
877,2
878,1
879,2
880,2
881,4
882,4
883,3
884,3
885,2
886,6
887,2
888,3
889,3
890,6
891,6
892,3
893,3
894,4
895,4
896,2
897,1
898,2
899,1
900,6
901,1
902,4
903,5
904,4
905,4
906,4
907,7
908,7
909,3
910,2
911,3
912,0
913,2
914,1
915,4
916,4
917,1
918,2
919,3
920,4
921,6
922,4
923,5
924,2
925,5
926,3
927,3
928,5
929,6
930,3
931,3
932,2
933,3
934,4
935,4
936,6
937,6
938,5
939,5
940,2
941,4
942,5
943,2
944,1
945,5
946,3
947,1
948,2
949,4
950,2
951,3
952,4
953,2
954,5
955,7
956,5
957,4
958,4
959,3
960,2
961,5
962,4
963,2
964,1
965,1
966,4
967,6
968,3
969,2
970,6
971,0
972,7
973,8
974,5
975,3
976,4
977,5
978,5
979,0
980,2
981,2
982,0
983,7
984,5
985,3
986,3
987,5
988,3
989,2
990,1
991,5
992,6
993,1
994,6
995,8
996,2
997,1
998,6
999,2
1000,3
