Index,Value
271,9
272,2
273,5
274,2
275,5
276,3
277,3
278,8
279,1
280,7
281,1
282,4
283,1
284,5
285,3
286,1
287,3
288,21
289,14
290,4
291,4
292,9
293,3
294,1
295,1
296,15
297,4
298,5
299,4
300,2
301,9
302,4
303,11
304,29
305,2
306,1
307,1
308,9
309,7
310,3
311,4
312,11
313,7
314,5
315,7
316,6
317,1
318,2
319,1
320,11
321,1
322,9
323,10
324,1
325,1
326,11
327,1
328,1
329,5
330,5
331,5
332,2
333,1
334,1
335,2
336,1
337,3
338,6
339,1
340,3
341,7
342,1
343,2
344,2
345,2
346,5
347,3
348,6
349,2
350,8
351,7
352,1
353,7
354,2
355,4
356,12
357,6
358,3
359,3
360,3
361,4
362,1
363,1
364,8
365,4
366,12
367,18
368,3
369,11
370,5
371,2
372,3
373,5
374,4
375,5
376,4
377,2
378,9
379,19
380,6
381,8
382,10
383,20
384,6
385,3
386,7
387,13
388,4
389,9
390,19
391,8
392,3
393,4
394,9
395,4
396,10
397,8
398,5
399,15
400,5
401,1
402,2
403,2
404,1
405,4
406,4
407,8
408,3
409,4
410,6
411,3
412,1
413,1
414,5
415,3
416,9
417,2
418,3
419,10
420,5
421,3
422,1
423,7
424,4
425,5
426,3
427,3
428,2
429,2
430,3
431,3
432,4
433,3
434,2
435,2
436,1
437,7
438,5
439,8
440,5
441,7
442,1
443,3
444,3
445,9
446,8
447,2
448,12
449,3
450,6
451,2
452,2
453,6
454,1
455,5
456,6
457,1
458,6
459,2
460,3
461,3
462,2
463,10
464,3
465,2
466,2
467,5
468,5
469,2
470,1
471,2
472,7
473,1
474,6
475,14
476,2
477,19
478,1
479,9
480,6
481,8
482,4
483,14
484,4
485,1
486,1
487,7
488,15
489,3
490,1
491,2
492,1
493,5
494,7
495,7
496,6
497,15
498,1
499,1
500,8
501,4
502,4
503,2
504,3
505,8
506,1
507,9
508,9
509,16
510,4
511,1
512,15
513,4
514,4
515,1
516,4
517,1
518,2
519,1
520,1
521,4
522,2
523,1
524,1
525,14
526,12
527,2
528,16
529,5
530,1
531,5
532,4
533,1
534,5
535,2
536,4
537,5
538,1
539,7
540,1
541,5
542,1
543,7
544,13
545,4
546,6
547,1
548,13
549,7
550,1
551,3
552,1
553,2
554,7
555,14
556,13
557,4
558,1
559,11
560,2
561,6
562,4
563,3
564,14
565,10
566,1
567,4
568,4
569,1
570,3
571,1
572,2
573,11
574,4
575,6
576,6
577,5
578,2
579,5
580,5
581,5
582,4
583,9
584,3
585,12
586,5
587,2
588,16
589,2
590,12
591,3
592,1
593,4
594,12
595,13
596,2
597,6
598,3
599,4
600,3
601,9
602,5
603,6
604,1
605,8
606,1
607,7
608,3
609,11
610,1
611,3
612,1
613,3
614,8
615,13
616,2
617,1
618,1
619,12
620,1
621,2
622,3
623,5
624,1
625,7
626,4
627,1
628,5
629,1
630,3
631,1
632,4
633,7
634,9
635,8
636,7
637,1
638,3
639,2
640,11
641,1
642,3
643,1
644,7
645,4
646,14
647,2
648,4
649,2
650,2
651,1
652,6
653,3
654,2
655,9
656,6
657,2
658,3
659,2
660,11
661,18
662,5
663,11
664,11
665,2
666,17
667,3
668,2
669,2
670,4
671,3
672,3
673,2
674,18
675,7
676,3
677,6
678,2
679,9
680,4
681,3
682,6
683,1
684,3
685,4
686,2
687,1
688,1
689,2
690,7
691,7
692,4
693,3
694,4
695,3
696,12
697,13
698,1
699,6
700,2
701,3
702,1
703,6
704,4
705,1
706,4
707,4
708,9
709,14
710,1
711,1
712,2
713,14
714,1
715,1
716,3
717,3
718,1
719,1
720,5
721,2
722,2
723,3
724,3
725,5
726,2
727,8
728,16
729,4
730,5
731,4
732,2
733,10
734,2
735,1
736,11
737,3
738,1
739,13
740,1
741,1
742,7
743,8
744,11
745,8
746,2
747,7
748,7
749,3
750,2
751,5
752,2
753,3
754,2
755,12
756,10
757,1
758,4
759,24
760,3
761,1
762,3
763,4
764,4
765,6
766,1
767,1
768,1
769,9
770,13
771,2
772,3
773,1
774,3
775,2
776,3
777,2
778,3
779,1
780,5
781,12
782,3
783,2
784,3
785,6
786,6
787,2
788,5
789,5
790,2
791,1
792,1
793,1
794,26
795,5
796,6
797,2
798,7
799,9
800,4
801,2
802,1
803,1
804,1
805,2
806,4
807,18
808,4
809,10
810,3
811,15
812,15
813,5
814,1
815,2
816,1
817,6
818,7
819,4
820,1
821,3
822,11
823,2
824,2
825,2
826,12
827,1
828,3
829,2
830,2
831,6
832,3
833,5
834,11
835,3
836,6
837,1
838,4
839,4
840,2
841,5
842,14
843,8
844,1
845,14
846,1
847,3
848,1
849,13
850,3
851,1
852,2
853,8
854,2
855,1
856,5
857,3
858,7
859,4
860,1
861,2
862,17
863,2
864,5
865,7
866,7
867,2
868,4
869,2
870,1
871,10
872,6
873,8
874,4
875,5
876,4
877,2
878,8
879,6
880,6
881,5
882,2
883,9
884,2
885,6
886,3
887,6
888,6
889,3
890,8
891,17
892,1
893,3
894,3
895,4
896,6
897,1
898,1
899,18
900,6
901,6
902,2
903,13
904,6
905,7
906,1
907,3
908,2
909,7
910,18
911,5
912,5
913,4
914,10
915,9
916,4
917,8
918,5
919,3
920,7
921,6
922,4
923,4
924,1
925,14
926,1
927,1
928,3
929,4
930,2
931,1
932,8
933,2
934,2
935,1
936,5
937,2
938,3
939,4
940,4
941,1
942,1
943,32
944,2
945,1
946,1
947,3
948,8
949,3
950,6
951,1
952,8
953,7
954,9
955,2
956,9
957,4
958,4
959,3
960,11
961,1
962,2
963,10
964,4
965,1
966,1
967,17
968,4
969,2
970,2
971,1
972,1
973,5
974,1
975,2
976,1
977,4
978,2
979,11
980,5
981,1
982,10
983,1
984,3
985,3
986,2
987,4
988,9
989,1
990,3
991,17
992,1
993,1
994,11
995,8
996,1
997,14
998,1
999,28
1000,7
