Index,Value
269,1
270,2
271,2
272,2
273,1
274,2
275,6
276,8
277,1
278,1
279,1
280,1
281,5
282,2
283,1
284,11
285,2
286,2
287,1
288,4
289,2
290,1
291,4
292,1
293,3
294,3
295,3
296,4
297,1
298,2
299,2
300,5
301,4
302,2
303,1
304,5
305,7
306,3
307,2
308,3
309,1
310,1
311,6
312,1
313,7
314,2
315,1
316,4
317,5
318,2
319,3
320,2
321,3
322,1
323,2
324,7
325,2
326,3
327,1
328,1
329,2
330,1
331,2
332,1
333,4
334,3
335,1
336,1
337,2
338,2
339,1
340,1
341,1
342,4
343,13
344,8
345,1
346,6
347,12
348,5
349,1
350,2
351,2
352,1
353,1
354,1
355,8
356,1
357,1
358,2
359,2
360,3
361,3
362,1
363,2
364,2
365,2
366,2
367,1
368,2
369,1
370,1
371,2
372,3
373,2
374,1
375,1
376,4
377,1
378,12
379,2
380,3
381,3
382,4
383,2
384,3
385,1
386,1
387,7
388,1
389,1
390,1
391,3
392,3
393,2
394,2
395,1
396,1
397,1
398,7
399,4
400,2
401,2
402,2
403,6
404,1
405,1
406,4
407,2
408,1
409,1
410,3
411,3
412,1
413,1
414,4
415,3
416,1
417,2
418,3
419,3
420,1
421,1
422,4
423,2
424,3
425,2
426,3
427,1
428,6
429,1
430,3
431,3
432,2
433,3
434,4
435,2
436,1
437,3
438,2
439,16
440,2
441,2
442,2
443,1
444,1
445,7
446,3
447,1
448,1
449,2
450,2
451,6
452,1
453,4
454,1
455,1
456,4
457,2
458,2
459,3
460,8
461,8
462,3
463,1
464,1
465,2
466,3
467,1
468,6
469,1
470,3
471,1
472,13
473,3
474,1
475,1
476,7
477,2
478,1
479,6
480,2
481,10
482,2
483,1
484,2
485,3
486,2
487,4
488,3
489,3
490,1
491,2
492,3
493,4
494,2
495,1
496,1
497,7
498,1
499,2
500,1
501,1
502,2
503,1
504,1
505,2
506,2
507,3
508,3
509,2
510,2
511,5
512,8
513,3
514,8
515,1
516,3
517,1
518,11
519,5
520,3
521,1
522,1
523,3
524,2
525,5
526,2
527,4
528,8
529,1
530,1
531,1
532,3
533,8
534,3
535,1
536,1
537,3
538,5
539,6
540,1
541,4
542,1
543,6
544,8
545,3
546,4
547,5
548,2
549,3
550,1
551,3
552,1
553,1
554,2
555,1
556,1
557,1
558,5
559,1
560,1
561,1
562,2
563,2
564,3
565,9
566,5
567,2
568,2
569,4
570,1
571,4
572,15
573,1
574,14
575,5
576,1
577,1
578,2
579,1
580,3
581,6
582,1
583,1
584,3
585,5
586,1
587,2
588,4
589,5
590,2
591,1
592,3
593,7
594,3
595,2
596,8
597,3
598,1
599,2
600,2
601,1
602,3
603,1
604,1
605,5
606,3
607,4
608,4
609,1
610,1
611,1
612,2
613,1
614,3
615,2
616,2
617,2
618,1
619,4
620,2
621,3
622,1
623,2
624,1
625,3
626,1
627,1
628,3
629,1
630,6
631,2
632,3
633,1
634,6
635,6
636,3
637,1
638,1
639,3
640,11
641,2
642,1
643,1
644,7
645,5
646,5
647,3
648,1
649,2
650,5
651,1
652,2
653,5
654,4
655,1
656,2
657,5
658,1
659,1
660,3
661,1
662,4
663,9
664,1
665,5
666,1
667,3
668,3
669,1
670,3
671,7
672,5
673,3
674,1
675,2
676,2
677,1
678,2
679,6
680,2
681,4
682,2
683,4
684,1
685,3
686,2
687,6
688,2
689,5
690,2
691,1
692,3
693,1
694,1
695,5
696,1
697,1
698,7
699,5
700,2
701,1
702,1
703,6
704,2
705,1
706,2
707,1
708,7
709,1
710,13
711,3
712,13
713,1
714,1
715,3
716,1
717,3
718,2
719,11
720,2
721,2
722,1
723,1
724,1
725,2
726,10
727,1
728,3
729,3
730,3
731,8
732,1
733,1
734,1
735,1
736,4
737,5
738,2
739,1
740,18
741,1
742,2
743,4
744,3
745,4
746,3
747,2
748,4
749,1
750,2
751,9
752,1
753,3
754,1
755,1
756,1
757,7
758,3
759,8
760,1
761,2
762,2
763,4
764,3
765,1
766,2
767,4
768,4
769,2
770,1
771,2
772,1
773,1
774,5
775,1
776,2
777,3
778,3
779,1
780,2
781,3
782,3
783,1
784,1
785,1
786,5
787,6
788,3
789,4
790,4
791,2
792,4
793,3
794,2
795,1
796,5
797,2
798,2
799,1
800,6
801,1
802,16
803,1
804,2
805,1
806,3
807,4
808,10
809,6
810,7
811,1
812,3
813,3
814,1
815,2
816,4
817,4
818,3
819,1
820,2
821,3
822,1
823,2
824,7
825,5
826,1
827,4
828,2
829,2
830,2
831,4
832,3
833,1
834,2
835,1
836,4
837,1
838,7
839,1
840,1
841,2
842,3
843,4
844,2
845,1
846,1
847,3
848,1
849,2
850,5
851,2
852,1
853,1
854,3
855,2
856,2
857,4
858,3
859,3
860,3
861,2
862,1
863,4
864,8
865,3
866,4
867,1
868,2
869,4
870,9
871,1
872,2
873,5
874,2
875,2
876,2
877,2
878,1
879,2
880,1
881,1
882,7
883,8
884,5
885,1
886,4
887,16
888,6
889,2
890,3
891,3
892,1
893,4
894,3
895,3
896,6
897,6
898,4
899,4
900,1
901,3
902,1
903,10
904,1
905,1
906,2
907,3
908,1
909,1
910,2
911,1
912,2
913,2
914,4
915,1
916,5
917,1
918,2
919,7
920,1
921,1
922,5
923,2
924,1
925,4
926,5
927,4
928,2
929,1
930,5
931,1
932,13
933,1
934,1
935,4
936,1
937,1
938,1
939,1
940,1
941,1
942,1
943,1
944,6
945,6
946,1
947,1
948,1
949,2
950,2
951,3
952,1
953,1
954,1
955,4
956,1
957,3
958,1
959,1
960,3
961,2
962,2
963,1
964,1
965,1
966,1
967,7
968,1
969,1
970,3
971,3
972,5
973,2
974,1
975,3
976,3
977,4
978,4
979,3
980,1
981,2
982,2
983,1
984,1
985,1
986,1
987,1
988,2
989,3
990,5
991,6
992,1
993,3
994,4
995,1
996,2
997,1
998,3
999,5
1000,3
