Index,Value
587,7
588,7
589,1
590,3
591,4
592,4
593,3
594,4
595,1
596,2
597,4
598,4
599,3
600,9
601,4
602,7
603,3
604,3
605,2
606,9
607,1
608,6
609,3
610,3
611,2
612,2
613,3
614,5
615,1
616,6
617,6
618,4
619,1
620,2
621,3
622,3
623,3
624,6
625,1
626,1
627,5
628,4
629,4
630,6
631,1
632,4
633,10
634,8
635,7
636,3
637,4
638,4
639,5
640,3
641,6
642,4
643,3
644,6
645,2
646,4
647,2
648,3
649,7
650,2
651,8
652,7
653,2
654,7
655,7
656,3
657,4
658,3
659,2
660,2
661,2
662,3
663,3
664,3
665,9
666,4
667,3
668,3
669,2
670,5
671,5
672,3
673,5
674,3
675,7
676,5
677,6
678,3
679,4
680,1
681,5
682,4
683,1
684,3
685,8
686,3
687,3
688,3
689,5
690,4
691,6
692,5
693,5
694,4
695,3
696,3
697,7
698,3
699,2
700,3
701,3
702,9
703,1
704,6
705,3
706,2
707,6
708,7
709,4
710,3
711,5
712,3
713,4
714,6
715,0
716,9
717,3
718,0
719,6
720,6
721,5
722,6
723,0
724,4
725,0
726,6
727,4
728,1
729,3
730,5
731,9
732,5
733,2
734,5
735,4
736,5
737,3
738,4
739,4
740,7
741,0
742,3
743,4
744,3
745,4
746,4
747,7
748,5
749,3
750,6
751,5
752,8
753,2
754,4
755,5
756,3
757,2
758,1
759,4
760,3
761,4
762,6
763,3
764,2
765,4
766,4
767,5
768,3
769,4
770,2
771,3
772,4
773,6
774,4
775,0
776,3
777,3
778,4
779,1
780,7
781,2
782,3
783,1
784,5
785,1
786,2
787,5
788,3
789,3
790,2
791,6
792,7
793,5
794,3
795,5
796,5
797,5
798,2
799,9
800,6
801,1
802,4
803,10
804,3
805,5
806,2
807,5
808,5
809,4
810,5
811,1
812,2
813,5
814,4
815,4
816,6
817,2
818,5
819,3
820,6
821,6
822,5
823,6
824,4
825,5
826,5
827,7
828,5
829,3
830,5
831,3
832,4
833,7
834,6
835,2
836,4
837,3
838,5
839,4
840,4
841,5
842,4
843,6
844,4
845,4
846,6
847,2
848,3
849,5
850,2
851,5
852,3
853,2
854,4
855,3
856,3
857,3
858,6
859,2
860,6
861,5
862,3
863,4
864,7
865,3
866,2
867,2
868,4
869,4
870,8
871,0
872,4
873,2
874,5
875,3
876,2
877,4
878,8
879,2
880,5
881,4
882,2
883,6
884,1
885,6
886,6
887,8
888,4
889,2
890,3
891,9
892,1
893,1
894,1
895,3
896,7
897,8
898,4
899,6
900,3
901,3
902,2
903,4
904,7
905,6
906,4
907,7
908,4
909,5
910,2
911,1
912,0
913,8
914,4
915,2
916,2
917,2
918,6
919,2
920,0
921,4
922,6
923,5
924,9
925,3
926,8
927,4
928,2
929,4
930,7
931,6
932,5
933,8
934,4
935,3
936,2
937,1
938,4
939,8
940,4
941,3
942,7
943,7
944,7
945,2
946,4
947,4
948,3
949,4
950,4
951,5
952,7
953,2
954,6
955,3
956,3
957,0
958,6
959,3
960,1
961,4
962,1
963,7
964,5
965,3
966,3
967,2
968,2
969,5
970,5
971,5
972,7
973,1
974,3
975,5
976,6
977,6
978,6
979,3
980,3
981,4
982,7
983,10
984,5
985,6
986,7
987,3
988,1
989,8
990,7
991,3
992,5
993,5
994,1
995,4
996,5
997,2
998,4
999,3
1000,3
