Index,Value
335,5
336,3
337,6
338,3
339,5
340,6
341,6
342,5
343,2
344,6
345,6
346,7
347,5
348,5
349,7
350,3
351,4
352,7
353,5
354,4
355,8
356,5
357,5
358,4
359,6
360,7
361,6
362,6
363,5
364,7
365,4
366,5
367,7
368,5
369,8
370,6
371,6
372,7
373,5
374,6
375,9
376,8
377,5
378,7
379,6
380,8
381,6
382,4
383,7
384,6
385,7
386,8
387,4
388,8
389,8
390,5
391,6
392,8
393,8
394,9
395,7
396,9
397,5
398,4
399,7
400,7
401,2
402,4
403,5
404,6
405,6
406,6
407,5
408,8
409,5
410,7
411,7
412,8
413,5
414,6
415,9
416,5
417,5
418,4
419,3
420,4
421,8
422,6
423,5
424,8
425,7
426,5
427,4
428,9
429,7
430,7
431,6
432,9
433,8
434,8
435,7
436,5
437,6
438,6
439,5
440,5
441,8
442,6
443,9
444,4
445,6
446,4
447,7
448,2
449,5
450,5
451,4
452,4
453,8
454,4
455,6
456,6
457,6
458,6
459,8
460,5
461,5
462,6
463,7
464,4
465,6
466,6
467,7
468,7
469,5
470,3
471,9
472,7
473,5
474,6
475,9
476,4
477,4
478,5
479,6
480,7
481,6
482,2
483,6
484,5
485,4
486,7
487,4
488,6
489,6
490,8
491,8
492,7
493,7
494,6
495,6
496,5
497,5
498,9
499,9
500,4
501,4
502,4
503,9
504,6
505,9
506,4
507,8
508,9
509,8
510,8
511,4
512,5
513,7
514,5
515,7
516,6
517,6
518,4
519,3
520,8
521,6
522,7
523,5
524,6
525,6
526,9
527,5
528,9
529,5
530,6
531,7
532,7
533,8
534,8
535,7
536,5
537,5
538,7
539,6
540,5
541,5
542,7
543,5
544,7
545,7
546,9
547,5
548,5
549,5
550,3
551,8
552,8
553,5
554,8
555,5
556,5
557,6
558,4
559,6
560,6
561,7
562,4
563,7
564,5
565,4
566,5
567,7
568,5
569,7
570,9
571,6
572,6
573,5
574,6
575,5
576,8
577,8
578,5
579,5
580,2
581,4
582,5
583,5
584,7
585,7
586,7
587,7
588,5
589,6
590,6
591,4
592,9
593,6
594,5
595,4
596,7
597,7
598,5
599,5
600,4
601,7
602,7
603,7
604,5
605,5
606,7
607,8
608,7
609,5
610,6
611,5
612,9
613,5
614,5
615,7
616,7
617,4
618,6
619,6
620,6
621,9
622,4
623,8
624,7
625,6
626,6
627,6
628,6
629,6
630,7
631,7
632,8
633,6
634,6
635,6
636,9
637,8
638,9
639,9
640,5
641,7
642,7
643,7
644,4
645,7
646,7
647,6
648,4
649,5
650,6
651,6
652,4
653,3
654,7
655,4
656,6
657,6
658,6
659,4
660,6
661,7
662,7
663,7
664,5
665,5
666,4
667,7
668,7
669,5
670,6
671,7
672,6
673,6
674,5
675,7
676,6
677,7
678,9
679,5
680,3
681,7
682,8
683,6
684,4
685,6
686,4
687,6
688,5
689,9
690,8
691,6
692,7
693,6
694,5
695,7
696,7
697,9
698,3
699,3
700,3
701,4
702,6
703,6
704,4
705,4
706,7
707,6
708,5
709,4
710,6
711,8
712,7
713,5
714,6
715,8
716,8
717,6
718,9
719,7
720,5
721,8
722,5
723,7
724,7
725,7
726,7
727,6
728,8
729,5
730,3
731,5
732,6
733,5
734,8
735,6
736,6
737,3
738,7
739,4
740,2
741,8
742,5
743,8
744,10
745,7
746,7
747,4
748,9
749,8
750,7
751,5
752,8
753,5
754,7
755,7
756,6
757,5
758,6
759,7
760,7
761,6
762,9
763,7
764,6
765,5
766,7
767,9
768,3
769,6
770,6
771,7
772,8
773,7
774,5
775,7
776,5
777,6
778,6
779,8
780,6
781,7
782,6
783,6
784,2
785,7
786,6
787,5
788,8
789,5
790,6
791,6
792,7
793,6
794,4
795,4
796,4
797,7
798,7
799,6
800,7
801,7
802,7
803,6
804,8
805,4
806,8
807,5
808,6
809,6
810,3
811,4
812,6
813,6
814,7
815,8
816,6
817,6
818,6
819,5
820,7
821,9
822,7
823,7
824,7
825,6
826,5
827,7
828,4
829,6
830,7
831,8
832,6
833,5
834,6
835,4
836,5
837,4
838,3
839,8
840,7
841,5
842,6
843,6
844,5
845,7
846,7
847,7
848,7
849,6
850,8
851,6
852,8
853,6
854,5
855,5
856,7
857,3
858,7
859,5
860,7
861,6
862,7
863,7
864,2
865,6
866,5
867,4
868,5
869,5
870,6
871,5
872,8
873,3
874,8
875,7
876,7
877,9
878,7
879,7
880,6
881,4
882,4
883,4
884,9
885,2
886,5
887,8
888,7
889,2
890,6
891,3
892,5
893,5
894,4
895,6
896,6
897,6
898,5
899,9
900,6
901,6
902,4
903,7
904,6
905,5
906,6
907,4
908,6
909,8
910,7
911,6
912,5
913,5
914,7
915,7
916,6
917,8
918,5
919,7
920,6
921,2
922,5
923,4
924,5
925,2
926,6
927,6
928,7
929,6
930,7
931,6
932,5
933,6
934,9
935,5
936,6
937,6
938,8
939,6
940,5
941,6
942,7
943,9
944,5
945,4
946,6
947,5
948,6
949,5
950,8
951,6
952,8
953,6
954,5
955,6
956,6
957,3
958,8
959,5
960,6
961,4
962,7
963,4
964,5
965,7
966,3
967,7
968,6
969,7
970,7
971,8
972,8
973,6
974,7
975,7
976,8
977,5
978,4
979,6
980,8
981,7
982,6
983,7
984,3
985,7
986,8
987,4
988,5
989,7
990,7
991,7
992,7
993,5
994,6
995,9
996,7
997,7
998,3
999,4
1000,4
